row_index,WTUR.TmHvElt.actTmVal_h
3616,49644.29
3617,49644.29
3618,49644.29
3619,49644.3
3620,49644.3
3621,49644.3
3622,49644.3
3623,49644.3
3624,49644.3
3625,49644.31
3626,49644.31
3627,49644.31
3628,49644.31
3629,49644.32
3630,49644.32
3631,49644.32
3632,49644.32
3633,49644.32
3634,49644.33
3635,49644.33
3636,49644.33
3637,49644.33
3638,49644.33
3639,49644.33
3640,49644.34
3641,49644.34
3642,49644.34
3643,49644.34
3644,49644.35
3645,49644.35
3646,49644.35
3647,49644.35
3648,49644.35
3649,49644.35
3650,49644.36
3651,49644.36
3652,49644.36
3653,49644.36
3654,49644.37
3655,49644.37
3656,49644.37
3657,49644.37
3658,49644.37
3659,49644.37
3660,49644.38
3661,49644.38
3662,49644.38
3663,49644.38
3664,49644.39
3665,49644.39
3666,49644.39
3667,49644.39
3668,49644.39
3669,49644.4
3670,49644.4
3671,49644.4
3672,49644.4
3673,49644.41
3674,49644.41
3675,49644.41
3676,49644.41
3677,49644.41
3678,49644.41
3679,49644.42
3680,49644.42
3681,49644.42
3682,49644.42
3683,49644.42
3684,49644.42
3685,49644.43
3686,49644.43
3687,49644.43
3688,49644.43
3689,49644.44
3690,49644.44
3691,49644.44
3692,49644.44
3693,49644.44
3694,49644.44
3695,49644.45
3696,49644.45
3697,49644.45
3698,49644.45
3699,49644.46
3700,49644.46
3701,49644.46
3702,49644.46
3703,49644.46
3704,49644.46
3705,49644.47
3706,49644.47
3707,49644.47
3708,49644.47
3709,49644.48
3710,49644.48
3711,49644.48
3712,49644.48
3713,49644.48
3714,49644.49
3715,49644.49
3716,49644.49
3717,49644.49
3718,49644.5
3719,49644.5
3720,49644.5
3721,49644.5
3722,49644.5
3723,49644.5
3724,49644.51
3725,49644.51
3726,49644.51
3727,49644.51
3728,49644.51
3729,49644.51
3730,49644.52
3731,49644.52
3732,49644.52
3733,49644.52
3734,49644.53
3735,49644.53
3736,49644.53
3737,49644.53
3738,49644.53
3739,49644.53
3740,49644.54
3741,49644.54
3742,49644.54
3743,49644.54
3744,49644.55
3745,49644.55
3746,49644.55
3747,49644.55
3748,49644.55
3749,49644.55
3750,49644.56
3751,49644.56
3752,49644.56
3753,49644.56
3754,49644.57
3755,49644.57
3756,49644.57
3757,49644.57
3758,49644.57
3759,49644.58
3760,49644.58
3761,49644.58
3762,49644.58
3763,49644.58
3764,49644.58
3765,49644.59
3766,49644.59
3767,49644.59
3768,49644.59
3769,49644.6
3770,49644.6
3771,49644.6
3772,49644.6
3773,49644.6
3774,49644.6
3775,49644.61
3776,49644.61
3777,49644.61
3778,49644.61
3779,49644.62
3780,49644.62
3781,49644.62
3782,49644.62
3783,49644.62
3784,49644.62
3785,49644.62
3786,49644.63
3787,49644.63
3788,49644.63
3789,49644.63
3790,49644.64
3791,49644.64
3792,49644.64
3793,49644.64
3794,49644.64
3795,49644.65
3796,49644.65
3797,49644.65
3798,49644.65
3799,49644.66
3800,49644.66
3801,49644.66
3802,49644.66
3803,49644.66
3804,49644.66
3805,49644.67
3806,49644.67
3807,49644.67
3808,49644.67
3809,49644.67
3810,49644.67
3811,49644.68
3812,49644.68
3813,49644.68
3814,49644.68
3815,49644.69
3816,49644.69
3817,49644.69
3818,49644.69
3819,49644.69
3820,49644.69
3821,49644.7
3822,49644.7
3823,49644.7
3824,49644.7
3825,49644.71
3826,49644.71
3827,49644.71
3828,49644.71
3829,49644.71
3830,49644.72
3831,49644.72
3832,49644.72
3833,49644.72
3834,49644.73
3835,49644.73
3836,49644.73
3837,49644.73
3838,49644.73
3839,49644.73
3840,49644.74
3841,49644.74
3842,49644.74
3843,49644.74
3844,49644.75
3845,49644.75
3846,49644.75
3847,49644.75
3848,49644.75
3849,49644.75
3850,49644.76
3851,49644.76
3852,49644.76
3853,49644.76
3854,49644.76
3855,49644.76
3856,49644.77
3857,49644.77
3858,49644.77
3859,49644.77
3860,49644.78
3861,49644.78
3862,49644.78
3863,49644.78
3864,49644.78
3865,49644.79
3866,49644.79
3867,49644.79
3868,49644.79
3869,49644.79
3870,49644.8
3871,49644.8
3872,49644.8
3873,49644.8
3874,49644.8
3875,49644.8
3876,49644.81
3877,49644.81
3878,49644.81
3879,49644.81
3880,49644.82
3881,49644.82
3882,49644.82
3883,49644.82
3884,49644.82
3885,49644.82
3886,49644.83
3887,49644.83
3888,49644.83
3889,49644.83
3890,49644.83
3891,49644.83
3892,49644.84
3893,49644.84
3894,49644.84
3895,49644.84
3896,49644.85
3897,49644.85
3898,49644.85
3899,49644.85
3900,49644.85
3901,49644.86
3902,49644.86
3903,49644.86
3904,49644.86
3905,49644.87
3906,49644.87
3907,49644.87
3908,49644.87
3909,49644.87
3910,49644.87
3911,49644.88
3912,49644.88
3913,49644.88
3914,49644.88
3915,49644.89
3916,49644.89
3917,49644.89
3918,49644.89
3919,49644.89
3920,49644.89
3921,49644.9
3922,49644.9
3923,49644.9
3924,49644.9
3925,49644.91
3926,49644.91
3927,49644.91
3928,49644.91
3929,49644.91
3930,49644.91
3931,49644.92
3932,49644.92
3933,49644.92
3934,49644.92
3935,49644.92
3936,49644.93
3937,49644.93
3938,49644.93
3939,49644.93
3940,49644.94
3941,49644.94
3942,49644.94
3943,49644.94
3944,49644.94
3945,49644.94
3946,49644.95
3947,49644.95
3948,49644.95
3949,49644.95
3950,49644.95
3951,49644.96
3952,49644.96
3953,49644.96
3954,49644.96
3955,49644.96
3956,49644.96
3957,49644.97
3958,49644.97
3959,49644.97
3960,49644.97
3961,49644.98
3962,49644.98
3963,49644.98
3964,49644.98
3965,49644.98
3966,49644.98
3967,49644.99
3968,49644.99
3969,49644.99
3970,49645.0
3971,49645.0
3972,49645.0
3973,49645.0
3974,49645.0
3975,49645.0
3976,49645.01
3977,49645.01
3978,49645.01
3979,49645.01
3980,49645.01
3981,49645.01
3982,49645.02
3983,49645.02
3984,49645.02
3985,49645.02
3986,49645.03
3987,49645.03
3988,49645.03
3989,49645.03
3990,49645.03
3991,49645.03
3992,49645.04
3993,49645.04
3994,49645.04
3995,49645.04
3996,49645.05
3997,49645.05
3998,49645.05
3999,49645.05
4000,49645.05
4001,49645.05
4002,49645.06
4003,49645.06
4004,49645.06
4005,49645.06
4006,49645.07
4007,49645.07
4008,49645.07
4009,49645.07
4010,49645.07
4011,49645.08
4012,49645.08
4013,49645.08
4014,49645.08
4015,49645.08
4016,49645.08
4017,49645.09
4018,49645.09
4019,49645.09
4020,49645.09
4021,49645.1
4022,49645.1
4023,49645.1
4024,49645.1
4025,49645.1
4026,49645.1
4027,49645.11
4028,49645.11
4029,49645.11
4030,49645.11
4031,49645.12
4032,49645.12
4033,49645.12
4034,49645.12
4035,49645.12
4036,49645.12
4037,49645.13
4038,49645.13
4039,49645.13
4040,49645.13
4041,49645.14
4042,49645.14
4043,49645.14
4044,49645.14
4045,49645.14
4046,49645.14
4047,49645.15
4048,49645.15
4049,49645.15
4050,49645.15
4051,49645.16
4052,49645.16
4053,49645.16
4054,49645.16
4055,49645.16
4056,49645.16
4057,49645.17
4058,49645.17
4059,49645.17
4060,49645.17
4061,49645.17
4062,49645.18
4063,49645.18
4064,49645.18
4065,49645.18
4066,49645.19
4067,49645.19
4068,49645.19
4069,49645.19
4070,49645.19
4071,49645.19
4072,49645.2
4073,49645.2
4074,49645.2
4075,49645.2
4076,49645.21
4077,49645.21
4078,49645.21
4079,49645.21
4080,49645.21
4081,49645.21
4082,49645.22
4083,49645.22
4084,49645.22
4085,49645.22
4086,49645.23
4087,49645.23
4088,49645.23
4089,49645.23
4090,49645.23
4091,49645.23
4092,49645.24
4093,49645.24
4094,49645.24
4095,49645.24
4096,49645.25
4097,49645.25
4098,49645.25
4099,49645.25
4100,49645.25
4101,49645.25
4102,49645.26
4103,49645.26
4104,49645.26
4105,49645.26
4106,49645.26
4107,49645.27
4108,49645.27
4109,49645.27
4110,49645.27
4111,49645.28
4112,49645.28
4113,49645.28
4114,49645.28
4115,49645.28
4116,49645.28
4117,49645.29
4118,49645.29
4119,49645.29
4120,49645.29
4121,49645.29
4122,49645.3
4123,49645.3
4124,49645.3
4125,49645.3
4126,49645.3
4127,49645.3
4128,49645.31
4129,49645.31
4130,49645.31
4131,49645.31
4132,49645.32
4133,49645.32
4134,49645.32
4135,49645.32
4136,49645.32
4137,49645.33
4138,49645.33
4139,49645.33
4140,49645.33
4141,49645.33
4142,49645.33
4143,49645.34
4144,49645.34
4145,49645.34
4146,49645.34
4147,49645.35
4148,49645.35
4149,49645.35
4150,49645.35
4151,49645.35
4152,49645.35
4153,49645.36
4154,49645.36
4155,49645.36
4156,49645.36
4157,49645.37
4158,49645.37
4159,49645.37
4160,49645.37
4161,49645.37
4162,49645.37
4163,49645.38
4164,49645.38
4165,49645.38
4166,49645.38
4167,49645.39
4168,49645.39
4169,49645.39
4170,49645.39
4171,49645.39
4172,49645.39
4173,49645.4
4174,49645.4
4175,49645.4
4176,49645.41
4177,49645.41
4178,49645.41
4179,49645.41
4180,49645.41
4181,49645.41
4182,49645.42
4183,49645.42
4184,49645.42
4185,49645.42
4186,49645.42
4187,49645.42
4188,49645.43
4189,49645.43
4190,49645.43
4191,49645.43
4192,49645.44
4193,49645.44
4194,49645.44
4195,49645.44
4196,49645.44
4197,49645.44
4198,49645.45
4199,49645.45
4200,49645.45
4201,49645.45
4202,49645.46
4203,49645.46
4204,49645.46
4205,49645.46
4206,49645.46
4207,49645.46
4208,49645.47
4209,49645.47
4210,49645.47
4211,49645.47
4212,49645.48
4213,49645.48
4214,49645.48
4215,49645.48
4216,49645.48
4217,49645.48
4218,49645.49
4219,49645.49
4220,49645.49
4221,49645.49
4222,49645.5
4223,49645.5
4224,49645.5
4225,49645.5
4226,49645.5
4227,49645.5
4228,49645.51
4229,49645.51
4230,49645.51
4231,49645.51
4232,49645.51
4233,49645.51
4234,49645.52
4235,49645.52
4236,49645.52
4237,49645.52
4238,49645.53
4239,49645.53
4240,49645.53
4241,49645.53
4242,49645.53
4243,49645.54
4244,49645.54
4245,49645.54
4246,49645.54
4247,49645.55
4248,49645.55
4249,49645.55
4250,49645.55
4251,49645.55
4252,49645.55
4253,49645.56
4254,49645.56
4255,49645.56
4256,49645.56
4257,49645.57
4258,49645.57
4259,49645.57
4260,49645.57
4261,49645.57
4262,49645.57
4263,49645.58
4264,49645.58
4265,49645.58
4266,49645.58
4267,49645.58
4268,49645.58
4269,49645.59
4270,49645.59
4271,49645.59
4272,49645.59
4273,49645.6
4274,49645.6
4275,49645.6
4276,49645.6
4277,49645.6
4278,49645.6
4279,49645.61
4280,49645.61
4281,49645.61
4282,49645.62
4283,49645.62
4284,49645.62
4285,49645.62
4286,49645.62
4287,49645.62
4288,49645.62
4289,49645.63
4290,49645.63
4291,49645.63
4292,49645.63
4293,49645.64
4294,49645.64
4295,49645.64
4296,49645.64
4297,49645.64
4298,49645.64
4299,49645.65
4300,49645.65
4301,49645.65
4302,49645.66
4303,49645.66
4304,49645.66
4305,49645.66
4306,49645.66
4307,49645.66
4308,49645.67
4309,49645.67
4310,49645.67
4311,49645.67
4312,49645.67
4313,49645.67
4314,49645.68
4315,49645.68
4316,49645.68
4317,49645.68
4318,49645.69
4319,49645.69
4320,49645.69
4321,49645.69
4322,49645.69
4323,49645.69
4324,49645.7
4325,49645.7
4326,49645.7
4327,49645.7
4328,49645.71
4329,49645.71
4330,49645.71
4331,49645.71
4332,49645.71
4333,49645.71
4334,49645.72
4335,49645.72
4336,49645.72
4337,49645.73
4338,49645.73
4339,49645.73
4340,49645.73
4341,49645.73
4342,49645.73
4343,49645.74
4344,49645.74
4345,49645.74
4346,49645.74
4347,49645.75
4348,49645.75
4349,49645.75
4350,49645.75
4351,49645.75
4352,49645.75
4353,49645.76
4354,49645.76
4355,49645.76
4356,49645.76
4357,49645.76
4358,49645.76
4359,49645.77
4360,49645.77
4361,49645.77
4362,49645.77
4363,49645.78
4364,49645.78
4365,49645.78
4366,49645.78
4367,49645.78
4368,49645.78
4369,49645.79
4370,49645.79
4371,49645.79
4372,49645.79
4373,49645.8
4374,49645.8
4375,49645.8
4376,49645.8
4377,49645.8
4378,49645.8
4379,49645.81
4380,49645.81
4381,49645.81
4382,49645.81
4383,49645.82
4384,49645.82
4385,49645.82
4386,49645.82
4387,49645.82
4388,49645.82
4389,49645.83
4390,49645.83
4391,49645.83
4392,49645.83
4393,49645.83
4394,49645.83
4395,49645.84
4396,49645.84
4397,49645.84
4398,49645.84
4399,49645.85
4400,49645.85
4401,49645.85
4402,49645.85
4403,49645.85
4404,49645.85
4405,49645.86
4406,49645.86
4407,49645.86
4408,49645.87
4409,49645.87
4410,49645.87
4411,49645.87
4412,49645.87
4413,49645.87
4414,49645.88
4415,49645.88
4416,49645.88
4417,49645.88
4418,49645.89
4419,49645.89
4420,49645.89
4421,49645.89
4422,49645.89
4423,49645.89
4424,49645.9
4425,49645.9
4426,49645.9
4427,49645.9
4428,49645.91
4429,49645.91
4430,49645.91
4431,49645.91
4432,49645.91
4433,49645.91
4434,49645.92
4435,49645.92
4436,49645.92
4437,49645.92
4438,49645.92
4439,49645.92
4440,49645.93
4441,49645.93
4442,49645.93
4443,49645.93
4444,49645.94
4445,49645.94
4446,49645.94
4447,49645.94
4448,49645.94
4449,49645.95
4450,49645.95
4451,49645.95
4452,49645.95
4453,49645.96
4454,49645.96
4455,49645.96
4456,49645.96
4457,49645.96
4458,49645.96
4459,49645.96
4460,49645.97
4461,49645.97
4462,49645.97
4463,49645.97
4464,49645.98
4465,49645.98
4466,49645.98
4467,49645.98
4468,49645.98
4469,49645.98
4470,49645.99
4471,49645.99
4472,49645.99
4473,49645.99
4474,49646.0
4475,49646.0
4476,49646.0
4477,49646.0
4478,49646.0
4479,49646.0
4480,49646.01
4481,49646.01
4482,49646.01
4483,49646.01
4484,49646.01
4485,49646.02
4486,49646.02
4487,49646.02
4488,49646.02
4489,49646.03
4490,49646.03
4491,49646.03
4492,49646.03
4493,49646.03
4494,49646.03
4495,49646.04
4496,49646.04
4497,49646.04
4498,49646.04
4499,49646.05
4500,49646.05
4501,49646.05
4502,49646.05
4503,49646.05
4504,49646.05
4505,49646.06
4506,49646.06
4507,49646.06
4508,49646.06
4509,49646.07
4510,49646.07
4511,49646.07
4512,49646.07
4513,49646.07
4514,49646.07
4515,49646.08
4516,49646.08
4517,49646.08
4518,49646.08
4519,49646.08
4520,49646.09
4521,49646.09
4522,49646.09
4523,49646.09
4524,49646.1
4525,49646.1
4526,49646.1
4527,49646.1
4528,49646.1
4529,49646.1
4530,49646.11
4531,49646.11
4532,49646.11
4533,49646.11
4534,49646.12
4535,49646.12
4536,49646.12
4537,49646.12
4538,49646.12
4539,49646.12
4540,49646.12
4541,49646.13
4542,49646.13
4543,49646.13
4544,49646.13
4545,49646.14
4546,49646.14
4547,49646.14
4548,49646.14
4549,49646.14
4550,49646.15
4551,49646.15
4552,49646.15
4553,49646.15
4554,49646.16
4555,49646.16
4556,49646.16
4557,49646.16
4558,49646.16
4559,49646.16
4560,49646.17
4561,49646.17
4562,49646.17
4563,49646.17
4564,49646.17
4565,49646.17
4566,49646.18
4567,49646.18
4568,49646.18
4569,49646.18
4570,49646.19
4571,49646.19
4572,49646.19
4573,49646.19
4574,49646.19
4575,49646.19
4576,49646.2
4577,49646.2
4578,49646.2
4579,49646.2
4580,49646.21
4581,49646.21
4582,49646.21
4583,49646.21
4584,49646.21
4585,49646.21
4586,49646.22
4587,49646.22
4588,49646.22
4589,49646.23
4590,49646.23
4591,49646.23
4592,49646.23
4593,49646.23
4594,49646.23
4595,49646.24
4596,49646.24
4597,49646.24
4598,49646.24
4599,49646.25
4600,49646.25
4601,49646.25
4602,49646.25
4603,49646.25
4604,49646.25
4605,49646.26
4606,49646.26
4607,49646.26
4608,49646.26
4609,49646.26
4610,49646.26
4611,49646.27
4612,49646.27
4613,49646.27
4614,49646.27
4615,49646.28
4616,49646.28
4617,49646.28
4618,49646.28
4619,49646.28
4620,49646.28
4621,49646.29
4622,49646.29
4623,49646.29
4624,49646.29
4625,49646.3
4626,49646.3
4627,49646.3
4628,49646.3
4629,49646.3
4630,49646.3
4631,49646.31
4632,49646.31
4633,49646.31
4634,49646.31
4635,49646.32
4636,49646.32
4637,49646.32
4638,49646.32
4639,49646.32
4640,49646.32
4641,49646.33
4642,49646.33
4643,49646.33
4644,49646.33
4645,49646.33
4646,49646.34
4647,49646.34
4648,49646.34
4649,49646.34
4650,49646.35
4651,49646.35
4652,49646.35
4653,49646.35
4654,49646.35
4655,49646.35
4656,49646.36
4657,49646.36
4658,49646.36
4659,49646.36
4660,49646.37
4661,49646.37
4662,49646.37
4663,49646.37
4664,49646.37
4665,49646.37
4666,49646.38
4667,49646.38
4668,49646.38
4669,49646.38
4670,49646.39
4671,49646.39
4672,49646.39
4673,49646.39
4674,49646.39
4675,49646.4
4676,49646.4
4677,49646.4
4678,49646.4
4679,49646.41
4680,49646.41
4681,49646.41
4682,49646.41
4683,49646.41
4684,49646.41
4685,49646.42
4686,49646.42
4687,49646.42
4688,49646.42
4689,49646.42
4690,49646.42
4691,49646.43
4692,49646.43
4693,49646.43
4694,49646.43
4695,49646.44
4696,49646.44
4697,49646.44
4698,49646.44
4699,49646.44
4700,49646.44
4701,49646.45
4702,49646.45
4703,49646.45
4704,49646.45
4705,49646.46
4706,49646.46
4707,49646.46
4708,49646.46
4709,49646.46
4710,49646.46
4711,49646.46
4712,49646.47
4713,49646.47
4714,49646.47
4715,49646.48
4716,49646.48
4717,49646.48
4718,49646.48
4719,49646.48
4720,49646.48
4721,49646.49
4722,49646.49
4723,49646.49
4724,49646.49
4725,49646.5
4726,49646.5
4727,49646.5
4728,49646.5
4729,49646.5
4730,49646.5
4731,49646.51
4732,49646.51
4733,49646.51
4734,49646.51
4735,49646.51
4736,49646.51
4737,49646.52
4738,49646.52
4739,49646.52
4740,49646.52
4741,49646.53
4742,49646.53
4743,49646.53
4744,49646.53
4745,49646.53
4746,49646.53
4747,49646.54
4748,49646.54
4749,49646.54
4750,49646.55
4751,49646.55
4752,49646.55
4753,49646.55
4754,49646.55
4755,49646.55
4756,49646.56
4757,49646.56
4758,49646.56
4759,49646.56
4760,49646.57
4761,49646.57
4762,49646.57
4763,49646.57
4764,49646.57
4765,49646.57
4766,49646.58
4767,49646.58
4768,49646.58
4769,49646.58
4770,49646.58
4771,49646.58
4772,49646.59
4773,49646.59
4774,49646.59
4775,49646.59
4776,49646.6
4777,49646.6
4778,49646.6
4779,49646.6
4780,49646.6
4781,49646.6
4782,49646.61
4783,49646.61
4784,49646.61
4785,49646.62
4786,49646.62
4787,49646.62
4788,49646.62
4789,49646.62
4790,49646.62
4791,49646.62
4792,49646.63
4793,49646.63
4794,49646.63
4795,49646.63
4796,49646.64
4797,49646.64
4798,49646.64
4799,49646.64
4800,49646.64
4801,49646.64
4802,49646.65
4803,49646.65
4804,49646.65
4805,49646.65
4806,49646.66
4807,49646.66
4808,49646.66
4809,49646.66
4810,49646.66
4811,49646.66
4812,49646.67
4813,49646.67
4814,49646.67
4815,49646.67
4816,49646.67
4817,49646.68
4818,49646.68
4819,49646.68
4820,49646.68
4821,49646.69
4822,49646.69
4823,49646.69
4824,49646.69
4825,49646.69
4826,49646.69
4827,49646.7
4828,49646.7
4829,49646.7
4830,49646.7
4831,49646.71
4832,49646.71
4833,49646.71
4834,49646.71
4835,49646.71
4836,49646.71
4837,49646.72
4838,49646.72
4839,49646.72
4840,49646.72
4841,49646.73
4842,49646.73
4843,49646.73
4844,49646.73
4845,49646.73
4846,49646.73
4847,49646.74
4848,49646.74
4849,49646.74
4850,49646.75
4851,49646.75
4852,49646.75
4853,49646.75
4854,49646.75
4855,49646.75
4856,49646.76
4857,49646.76
4858,49646.76
4859,49646.76
4860,49646.76
4861,49646.76
4862,49646.77
4863,49646.77
4864,49646.77
4865,49646.77
4866,49646.78
4867,49646.78
4868,49646.78
4869,49646.78
4870,49646.78
4871,49646.78
4872,49646.79
4873,49646.79
4874,49646.79
4875,49646.79
4876,49646.79
4877,49646.8
4878,49646.8
4879,49646.8
4880,49646.8
4881,49646.8
4882,49646.8
4883,49646.81
4884,49646.81
4885,49646.81
4886,49646.81
4887,49646.82
4888,49646.82
4889,49646.82
4890,49646.82
4891,49646.82
4892,49646.82
4893,49646.83
4894,49646.83
4895,49646.83
4896,49646.83
4897,49646.83
4898,49646.84
4899,49646.84
4900,49646.84
4901,49646.84
4902,49646.85
4903,49646.85
4904,49646.85
4905,49646.85
4906,49646.85
4907,49646.85
4908,49646.86
4909,49646.86
4910,49646.86
4911,49646.86
4912,49646.87
4913,49646.87
4914,49646.87
4915,49646.87
4916,49646.87
4917,49646.87
4918,49646.88
4919,49646.88
4920,49646.88
4921,49646.88
4922,49646.89
4923,49646.89
4924,49646.89
4925,49646.89
4926,49646.89
4927,49646.89
4928,49646.9
4929,49646.9
4930,49646.9
4931,49646.91
4932,49646.91
4933,49646.91
4934,49646.91
4935,49646.91
4936,49646.91
4937,49646.92
4938,49646.92
4939,49646.92
4940,49646.92
4941,49646.92
4942,49646.92
4943,49646.93
4944,49646.93
4945,49646.93
4946,49646.93
4947,49646.94
4948,49646.94
4949,49646.94
4950,49646.94
4951,49646.94
4952,49646.94
4953,49646.95
4954,49646.95
4955,49646.95
4956,49646.95
4957,49646.96
4958,49646.96
4959,49646.96
4960,49646.96
4961,49646.96
4962,49646.96
4963,49646.97
4964,49646.97
4965,49646.97
4966,49646.97
4967,49646.98
4968,49646.98
4969,49646.98
4970,49646.98
4971,49646.98
4972,49646.98
4973,49646.99
4974,49646.99
4975,49646.99
4976,49646.99
4977,49647.0
4978,49647.0
4979,49647.0
4980,49647.0
4981,49647.0
4982,49647.0
4983,49647.01
4984,49647.01
4985,49647.01
4986,49647.01
4987,49647.01
4988,49647.02
4989,49647.02
4990,49647.02
4991,49647.02
4992,49647.03
4993,49647.03
4994,49647.03
4995,49647.03
4996,49647.03
4997,49647.03
4998,49647.04
4999,49647.04
5000,49647.04
5001,49647.04
5002,49647.05
5003,49647.05
5004,49647.05
5005,49647.05
5006,49647.05
5007,49647.05
5008,49647.06
5009,49647.06
5010,49647.06
5011,49647.06
5012,49647.07
5013,49647.07
5014,49647.07
5015,49647.07
5016,49647.07
5017,49647.07
5018,49647.08
5019,49647.08
5020,49647.08
5021,49647.08
5022,49647.08
5023,49647.09
5024,49647.09
5025,49647.09
5026,49647.09
5027,49647.1
5028,49647.1
5029,49647.1
5030,49647.1
5031,49647.1
5032,49647.1
5033,49647.11
5034,49647.11
5035,49647.11
5036,49647.11
5037,49647.12
5038,49647.12
5039,49647.12
5040,49647.12
5041,49647.12
5042,49647.12
5043,49647.12
5044,49647.13
5045,49647.13
5046,49647.13
5047,49647.13
5048,49647.14
5049,49647.14
5050,49647.14
5051,49647.14
5052,49647.14
5053,49647.14
5054,49647.15
5055,49647.15
5056,49647.15
5057,49647.15
5058,49647.16
5059,49647.16
5060,49647.16
5061,49647.16
5062,49647.16
5063,49647.16
5064,49647.17
5065,49647.17
5066,49647.17
5067,49647.17
5068,49647.17
5069,49647.17
5070,49647.18
5071,49647.18
5072,49647.18
5073,49647.18
5074,49647.19
5075,49647.19
5076,49647.19
5077,49647.19
5078,49647.19
5079,49647.2
5080,49647.2
5081,49647.2
5082,49647.2
5083,49647.21
5084,49647.21
5085,49647.21
5086,49647.21
5087,49647.21
5088,49647.21
5089,49647.22
5090,49647.22
5091,49647.22
5092,49647.22
5093,49647.23
5094,49647.23
5095,49647.23
5096,49647.23
5097,49647.23
5098,49647.23
5099,49647.24
5100,49647.24
5101,49647.24
5102,49647.24
5103,49647.25
5104,49647.25
5105,49647.25
5106,49647.25
5107,49647.25
5108,49647.25
5109,49647.26
5110,49647.26
5111,49647.26
5112,49647.26
5113,49647.26
5114,49647.27
5115,49647.27
5116,49647.27
5117,49647.27
5118,49647.28
5119,49647.28
5120,49647.28
5121,49647.28
5122,49647.28
5123,49647.28
5124,49647.29
5125,49647.29
5126,49647.29
5127,49647.29
5128,49647.29
5129,49647.3
5130,49647.3
5131,49647.3
5132,49647.3
5133,49647.3
5134,49647.31
5135,49647.31
5136,49647.31
5137,49647.31
5138,49647.32
5139,49647.32
5140,49647.32
5141,49647.32
5142,49647.32
5143,49647.32
5144,49647.33
5145,49647.33
5146,49647.33
5147,49647.33
5148,49647.33
5149,49647.33
5150,49647.34
5151,49647.34
5152,49647.34
5153,49647.34
5154,49647.35
5155,49647.35
5156,49647.35
5157,49647.35
5158,49647.35
5159,49647.35
5160,49647.36
5161,49647.36
5162,49647.36
5163,49647.37
5164,49647.37
5165,49647.37
5166,49647.37
5167,49647.37
5168,49647.37
5169,49647.38
5170,49647.38
5171,49647.38
5172,49647.38
5173,49647.39
5174,49647.39
5175,49647.39
5176,49647.39
5177,49647.39
5178,49647.39
5179,49647.4
5180,49647.4
5181,49647.4
5182,49647.4
5183,49647.41
5184,49647.41
5185,49647.41
5186,49647.41
5187,49647.41
5188,49647.41
5189,49647.42
5190,49647.42
5191,49647.42
5192,49647.42
5193,49647.42
5194,49647.42
5195,49647.43
5196,49647.43
5197,49647.43
5198,49647.43
5199,49647.44
5200,49647.44
5201,49647.44
5202,49647.44
5203,49647.44
5204,49647.45
5205,49647.45
5206,49647.45
5207,49647.45
5208,49647.46
5209,49647.46
5210,49647.46
5211,49647.46
5212,49647.46
5213,49647.46
5214,49647.46
5215,49647.47
5216,49647.47
5217,49647.47
5218,49647.48
5219,49647.48
5220,49647.48
5221,49647.48
5222,49647.48
5223,49647.48
5224,49647.49
5225,49647.49
5226,49647.49
5227,49647.49
5228,49647.5
5229,49647.5
5230,49647.5
5231,49647.5
5232,49647.5
5233,49647.5
5234,49647.51
5235,49647.51
5236,49647.51
5237,49647.51
5238,49647.51
5239,49647.51
5240,49647.52
5241,49647.52
5242,49647.52
5243,49647.52
5244,49647.53
5245,49647.53
5246,49647.53
5247,49647.53
5248,49647.53
5249,49647.53
5250,49647.54
5251,49647.54
5252,49647.54
5253,49647.54
5254,49647.55
5255,49647.55
5256,49647.55
5257,49647.55
5258,49647.55
5259,49647.56
5260,49647.56
5261,49647.56
5262,49647.56
5263,49647.57
5264,49647.57
5265,49647.57
5266,49647.57
5267,49647.57
5268,49647.57
5269,49647.58
5270,49647.58
5271,49647.58
5272,49647.58
5273,49647.58
5274,49647.58
5275,49647.59
5276,49647.59
5277,49647.59
5278,49647.59
5279,49647.6
5280,49647.6
5281,49647.6
5282,49647.6
5283,49647.6
5284,49647.6
5285,49647.61
5286,49647.61
5287,49647.61
5288,49647.61
5289,49647.62
5290,49647.62
5291,49647.62
5292,49647.62
5293,49647.62
5294,49647.62
5295,49647.62
5296,49647.63
5297,49647.63
5298,49647.63
5299,49647.64
5300,49647.64
5301,49647.64
5302,49647.64
5303,49647.64
5304,49647.64
5305,49647.65
5306,49647.65
5307,49647.65
5308,49647.65
5309,49647.66
5310,49647.66
5311,49647.66
5312,49647.66
5313,49647.66
5314,49647.66
5315,49647.67
5316,49647.67
5317,49647.67
5318,49647.67
5319,49647.67
5320,49647.67
5321,49647.68
5322,49647.68
5323,49647.68
5324,49647.68
5325,49647.69
5326,49647.69
5327,49647.69
5328,49647.69
5329,49647.69
5330,49647.7
5331,49647.7
5332,49647.7
5333,49647.7
5334,49647.71
5335,49647.71
5336,49647.71
5337,49647.71
5338,49647.71
5339,49647.71
5340,49647.72
5341,49647.72
5342,49647.72
5343,49647.72
5344,49647.73
5345,49647.73
5346,49647.73
5347,49647.73
5348,49647.73
5349,49647.73
5350,49647.74
5351,49647.74
5352,49647.74
5353,49647.74
5354,49647.75
5355,49647.75
5356,49647.75
5357,49647.75
5358,49647.75
5359,49647.75
5360,49647.76
5361,49647.76
5362,49647.76
