row_index,WTUR.TmMtn.actTmVal
4134,165.64
4135,165.64
4136,165.64
4137,165.64
4138,165.64
4139,165.64
4140,165.64
4141,165.64
4142,165.64
4143,165.64
4144,165.64
4145,165.64
4146,165.64
4147,165.64
4148,165.64
4149,165.64
4150,165.64
4151,165.64
4152,165.64
4153,165.64
4154,165.64
4155,165.64
4156,165.64
4157,165.64
4158,165.64
4159,165.64
4160,165.64
4161,165.64
4162,165.64
4163,165.64
4164,165.64
4165,165.64
4166,165.64
4167,165.64
4168,165.64
4169,165.64
4170,165.64
4171,165.64
4172,165.64
4173,165.64
4174,165.64
4175,165.64
4176,165.64
4177,165.64
4178,165.64
4179,165.64
4180,165.64
4181,165.64
4182,165.64
4183,165.64
4184,165.64
4185,165.64
4186,165.64
4187,165.64
4188,165.64
4189,165.64
4190,165.64
4191,165.64
4192,165.64
4193,165.64
4194,165.64
4195,165.64
4196,165.64
4197,165.64
4198,165.64
4199,165.64
4200,165.64
4201,165.64
4202,165.64
4203,165.64
4204,165.64
4205,165.64
4206,165.64
4207,165.64
4208,165.64
4209,165.64
4210,165.64
4211,165.64
4212,165.64
4213,165.64
4214,165.64
4215,165.64
4216,165.64
4217,165.64
4218,165.64
4219,165.64
4220,165.64
4221,165.64
4222,165.64
4223,165.64
4224,165.64
4225,165.64
4226,165.64
4227,165.64
4228,165.64
4229,165.64
4230,165.64
4231,165.64
4232,165.64
4233,165.64
4234,165.64
4235,165.64
4236,165.64
4237,165.64
4238,165.64
4239,165.64
4240,165.64
4241,165.64
4242,165.64
4243,165.64
4244,165.64
4245,165.64
4246,165.64
4247,165.64
4248,165.64
4249,165.64
4250,165.64
4251,165.64
4252,165.64
4253,165.64
4254,165.64
4255,165.64
4256,165.64
4257,165.64
4258,165.64
4259,165.64
4260,165.64
4261,165.64
4262,165.64
4263,165.64
4264,165.64
4265,165.64
4266,165.64
4267,165.64
4268,165.64
4269,165.64
4270,165.64
4271,165.64
4272,165.64
4273,165.64
4274,165.64
4275,165.64
4276,165.64
4277,165.64
4278,165.64
4279,165.64
4280,165.64
4281,165.64
4282,165.64
4283,165.64
4284,165.64
4285,165.64
4286,165.64
4287,165.64
4288,165.64
4289,165.64
4290,165.64
4291,165.64
4292,165.64
4293,165.64
4294,165.64
4295,165.64
4296,165.64
4297,165.64
4298,165.64
4299,165.64
4300,165.64
4301,165.64
4302,165.64
4303,165.64
4304,165.64
4305,165.64
4306,165.64
4307,165.64
4308,165.64
4309,165.64
4310,165.64
4311,165.64
4312,165.64
4313,165.64
4314,165.64
4315,165.64
4316,165.64
4317,165.64
4318,165.64
4319,165.64
4320,165.64
4321,165.64
4322,165.64
4323,165.64
4324,165.64
4325,165.64
4326,165.64
4327,165.64
4328,165.64
4329,165.64
4330,165.64
4331,165.64
4332,165.64
4333,165.64
4334,165.64
4335,165.64
4336,165.64
4337,165.64
4338,165.64
4339,165.64
4340,165.64
4341,165.64
4342,165.64
4343,165.64
4344,165.64
4345,165.64
4346,165.64
4347,165.64
4348,165.64
4349,165.64
4350,165.64
4351,165.64
4352,165.64
4353,165.64
4354,165.64
4355,165.64
4356,165.64
4357,165.64
4358,165.64
4359,165.64
4360,165.64
4361,165.64
4362,165.64
4363,165.64
4364,165.64
4365,165.64
4366,165.64
4367,165.64
4368,165.64
4369,165.64
4370,165.64
4371,165.64
4372,165.64
4373,165.64
4374,165.64
4375,165.64
4376,165.64
4377,165.64
4378,165.64
4379,165.64
4380,165.64
4381,165.64
4382,165.64
4383,165.64
4384,165.64
4385,165.64
4386,165.64
4387,165.64
4388,165.64
4389,165.64
4390,165.64
4391,165.64
4392,165.64
4393,165.64
4394,165.64
4395,165.64
4396,165.64
4397,165.64
4398,165.64
4399,165.64
4400,165.64
4401,165.64
4402,165.64
4403,165.64
4404,165.64
4405,165.64
4406,165.64
4407,165.64
4408,165.64
4409,165.64
4410,165.64
4411,165.64
4412,165.64
4413,165.64
4414,165.64
4415,165.64
4416,165.64
4417,165.64
4418,165.64
4419,165.64
4420,165.64
4421,165.64
4422,165.64
4423,165.64
4424,165.64
4425,165.64
4426,165.64
4427,165.64
4428,165.64
4429,165.64
4430,165.64
4431,165.64
4432,165.64
4433,165.64
4434,165.64
4435,165.64
4436,165.64
4437,165.64
4438,165.64
4439,165.64
4440,165.64
4441,165.64
4442,165.64
4443,165.64
4444,165.64
4445,165.64
4446,165.64
4447,165.64
4448,165.64
4449,165.64
4450,165.64
4451,165.64
4452,165.64
4453,165.64
4454,165.64
4455,165.64
4456,165.64
4457,165.64
4458,165.64
4459,165.64
4460,165.64
4461,165.64
4462,165.64
4463,165.64
4464,165.64
4465,165.64
4466,165.64
4467,165.64
4468,165.64
4469,165.64
4470,165.64
4471,165.64
4472,165.64
4473,165.64
4474,165.64
4475,165.64
4476,165.64
4477,165.64
4478,165.64
4479,165.64
4480,165.64
4481,165.64
4482,165.64
4483,165.64
4484,165.64
4485,165.64
4486,165.64
4487,165.64
4488,165.64
4489,165.64
4490,165.64
4491,165.64
4492,165.64
4493,165.64
4494,165.64
4495,165.64
4496,165.64
4497,165.64
4498,165.64
4499,165.64
4500,165.64
4501,165.64
4502,165.64
4503,165.64
4504,165.64
4505,165.64
4506,165.64
4507,165.64
4508,165.64
4509,165.64
4510,165.64
4511,165.64
4512,165.64
4513,165.64
4514,165.64
4515,165.64
4516,165.64
4517,165.64
4518,165.64
4519,165.64
4520,165.64
4521,165.64
4522,165.64
4523,165.64
4524,165.64
4525,165.64
4526,165.64
4527,165.64
4528,165.64
4529,165.64
4530,165.64
4531,165.64
4532,165.64
4533,165.64
4534,165.64
4535,165.64
4536,165.64
4537,165.64
4538,165.64
4539,165.64
4540,165.64
4541,165.64
4542,165.64
4543,165.64
4544,165.64
4545,165.64
4546,165.64
4547,165.64
4548,165.64
4549,165.64
4550,165.64
4551,165.64
4552,165.64
4553,165.64
4554,165.64
4555,165.64
4556,165.64
4557,165.64
4558,165.64
4559,165.64
4560,165.64
4561,165.64
4562,165.64
4563,165.64
4564,165.64
4565,165.64
4566,165.64
4567,165.64
4568,165.64
4569,165.64
4570,165.64
4571,165.64
4572,165.64
4573,165.64
4574,165.64
4575,165.64
4576,165.64
4577,165.64
4578,165.64
4579,165.64
4580,165.64
4581,165.64
4582,165.64
4583,165.64
4584,165.64
4585,165.64
4586,165.64
4587,165.64
4588,165.64
4589,165.64
4590,165.64
4591,165.64
4592,165.64
4593,165.64
4594,165.64
4595,165.64
4596,165.64
4597,165.64
4598,165.64
4599,165.64
4600,165.64
4601,165.64
4602,165.64
4603,165.64
4604,165.64
4605,165.64
4606,165.64
4607,165.64
4608,165.64
4609,165.64
4610,165.64
4611,165.64
4612,165.64
4613,165.64
4614,165.64
4615,165.64
4616,165.64
4617,165.64
4618,165.64
4619,165.64
4620,165.64
4621,165.64
4622,165.64
4623,165.64
4624,165.64
4625,165.64
4626,165.64
4627,165.64
4628,165.64
4629,165.64
4630,165.64
4631,165.64
4632,165.64
4633,165.64
4634,165.64
4635,165.64
4636,165.64
4637,165.64
4638,165.64
4639,165.64
4640,165.64
4641,165.64
4642,165.64
4643,165.64
4644,165.64
4645,165.64
4646,165.64
4647,165.64
4648,165.64
4649,165.64
4650,165.64
4651,165.64
4652,165.64
4653,165.64
4654,165.64
4655,165.64
4656,165.64
4657,165.64
4658,165.64
4659,165.64
4660,165.64
4661,165.64
4662,165.64
4663,165.64
4664,165.64
4665,165.64
4666,165.64
4667,165.64
4668,165.64
4669,165.64
4670,165.64
4671,165.64
4672,165.64
4673,165.64
4674,165.64
4675,165.64
4676,165.64
4677,165.64
4678,165.64
4679,165.64
4680,165.64
4681,165.64
4682,165.64
4683,165.64
4684,165.64
4685,165.64
4686,165.64
4687,165.64
4688,165.64
4689,165.64
4690,165.64
4691,165.64
4692,165.64
4693,165.64
4694,165.64
4695,165.64
4696,165.64
4697,165.64
4698,165.64
4699,165.64
4700,165.64
4701,165.64
4702,165.64
4703,165.64
4704,165.64
4705,165.64
4706,165.64
4707,165.64
4708,165.64
4709,165.64
4710,165.64
4711,165.64
4712,165.64
4713,165.64
4714,165.64
4715,165.64
4716,165.64
4717,165.64
4718,165.64
4719,165.64
4720,165.64
4721,165.64
4722,165.64
4723,165.64
4724,165.64
4725,165.64
4726,165.64
4727,165.64
4728,165.64
4729,165.64
4730,165.64
4731,165.64
4732,165.64
4733,165.64
4734,165.64
4735,165.64
4736,165.64
4737,165.64
4738,165.64
4739,165.64
4740,165.64
4741,165.64
4742,165.64
4743,165.64
4744,165.64
4745,165.64
4746,165.64
4747,165.64
4748,165.64
4749,165.64
4750,165.64
4751,165.64
4752,165.64
4753,165.64
4754,165.64
4755,165.64
4756,165.64
4757,165.64
4758,165.64
4759,165.64
4760,165.64
4761,165.64
4762,165.64
4763,165.64
4764,165.64
4765,165.64
4766,165.64
4767,165.64
4768,165.64
4769,165.64
4770,165.64
4771,165.64
4772,165.64
4773,165.64
4774,165.64
4775,165.64
4776,165.64
4777,165.64
4778,165.64
4779,165.64
4780,165.64
4781,165.64
4782,165.64
4783,165.64
4784,165.64
4785,165.64
4786,165.64
4787,165.64
4788,165.64
4789,165.64
4790,165.64
4791,165.64
4792,165.64
4793,165.64
4794,165.64
4795,165.64
4796,165.64
4797,165.64
4798,165.64
4799,165.64
4800,165.64
4801,165.64
4802,165.64
4803,165.64
4804,165.64
4805,165.64
4806,165.64
4807,165.64
4808,165.64
4809,165.64
4810,165.64
4811,165.64
4812,165.64
4813,165.64
4814,165.64
4815,165.64
4816,165.64
4817,165.64
4818,165.64
4819,165.64
4820,165.64
4821,165.64
4822,165.64
4823,165.64
4824,165.64
4825,165.64
4826,165.64
4827,165.64
4828,165.64
4829,165.64
4830,165.64
4831,165.64
4832,165.64
4833,165.64
4834,165.64
4835,165.64
4836,165.64
4837,165.64
4838,165.64
4839,165.64
4840,165.64
4841,165.64
4842,165.64
4843,165.64
4844,165.64
4845,165.64
4846,165.64
4847,165.64
4848,165.64
4849,165.64
4850,165.64
4851,165.64
4852,165.64
4853,165.64
4854,165.64
4855,165.64
4856,165.64
4857,165.64
4858,165.64
4859,165.64
4860,165.64
4861,165.64
4862,165.64
4863,165.64
4864,165.64
4865,165.64
4866,165.64
4867,165.64
4868,165.64
4869,165.64
4870,165.64
4871,165.64
4872,165.64
4873,165.64
4874,165.64
4875,165.64
4876,165.64
4877,165.64
4878,165.64
4879,165.64
4880,165.64
4881,165.64
4882,165.64
4883,165.64
4884,165.64
4885,165.64
4886,165.64
4887,165.64
4888,165.64
4889,165.64
4890,165.64
4891,165.64
4892,165.64
4893,165.64
4894,165.64
4895,165.64
4896,165.64
4897,165.64
4898,165.64
4899,165.64
4900,165.64
4901,165.64
4902,165.64
4903,165.64
4904,165.64
4905,165.64
4906,165.64
4907,165.64
4908,165.64
4909,165.64
4910,165.64
4911,165.64
4912,165.64
4913,165.64
4914,165.64
4915,165.64
4916,165.64
4917,165.64
4918,165.64
4919,165.64
4920,165.64
4921,165.64
4922,165.64
4923,165.64
4924,165.64
4925,165.64
4926,165.64
4927,165.64
4928,165.64
4929,165.64
4930,165.64
4931,165.64
4932,165.64
4933,165.64
4934,165.64
4935,165.64
4936,165.64
4937,165.64
4938,165.64
4939,165.64
4940,165.64
4941,165.64
4942,165.64
4943,165.64
4944,165.64
4945,165.64
4946,165.64
4947,165.64
4948,165.64
4949,165.64
4950,165.64
4951,165.64
4952,165.64
4953,165.64
4954,165.64
4955,165.64
4956,165.64
4957,165.64
4958,165.64
4959,165.64
4960,165.64
4961,165.64
4962,165.64
4963,165.64
4964,165.64
4965,165.64
4966,165.64
4967,165.64
4968,165.64
4969,165.64
4970,165.64
4971,165.64
4972,165.64
4973,165.64
4974,165.64
4975,165.64
4976,165.64
4977,165.64
4978,165.64
4979,165.64
4980,165.64
4981,165.64
4982,165.64
4983,165.64
4984,165.64
4985,165.64
4986,165.64
4987,165.64
4988,165.64
4989,165.64
4990,165.64
4991,165.64
4992,165.64
4993,165.64
4994,165.64
4995,165.64
4996,165.64
4997,165.64
4998,165.64
4999,165.64
5000,165.64
5001,165.64
5002,165.64
5003,165.64
5004,165.64
5005,165.64
5006,165.64
5007,165.64
5008,165.64
5009,165.64
5010,165.64
5011,165.64
5012,165.64
5013,165.64
5014,165.64
5015,165.64
5016,165.64
5017,165.64
5018,165.64
5019,165.64
5020,165.64
5021,165.64
5022,165.64
5023,165.64
5024,165.64
5025,165.64
5026,165.64
5027,165.64
5028,165.64
5029,165.64
5030,165.64
5031,165.64
5032,165.64
5033,165.64
5034,165.64
5035,165.64
5036,165.64
5037,165.64
5038,165.64
5039,165.64
5040,165.64
5041,165.64
5042,165.64
5043,165.64
5044,165.64
5045,165.64
5046,165.64
5047,165.64
5048,165.64
5049,165.64
5050,165.64
5051,165.64
5052,165.64
5053,165.64
5054,165.64
5055,165.64
5056,165.64
5057,165.64
5058,165.64
5059,165.64
5060,165.64
5061,165.64
5062,165.64
5063,165.64
5064,165.64
5065,165.64
5066,165.64
5067,165.64
5068,165.64
5069,165.64
5070,165.64
5071,165.64
5072,165.64
5073,165.64
5074,165.64
5075,165.64
5076,165.64
5077,165.64
5078,165.64
5079,165.64
5080,165.64
5081,165.64
5082,165.64
5083,165.64
5084,165.64
5085,165.64
5086,165.64
5087,165.64
5088,165.64
5089,165.64
5090,165.64
5091,165.64
5092,165.64
5093,165.64
5094,165.64
5095,165.64
5096,165.64
5097,165.64
5098,165.64
5099,165.64
5100,165.64
5101,165.64
5102,165.64
5103,165.64
5104,165.64
5105,165.64
5106,165.64
5107,165.64
5108,165.64
5109,165.64
5110,165.64
5111,165.64
5112,165.64
5113,165.64
5114,165.64
5115,165.64
5116,165.64
5117,165.64
5118,165.64
5119,165.64
5120,165.64
5121,165.64
5122,165.64
5123,165.64
5124,165.64
5125,165.64
5126,165.64
5127,165.64
5128,165.64
5129,165.64
5130,165.64
5131,165.64
5132,165.64
5133,165.64
5134,165.64
5135,165.64
5136,165.64
5137,165.64
5138,165.64
5139,165.64
5140,165.64
5141,165.64
5142,165.64
5143,165.64
5144,165.64
5145,165.64
5146,165.64
5147,165.64
5148,165.64
5149,165.64
5150,165.64
5151,165.64
5152,165.64
5153,165.64
5154,165.64
5155,165.64
5156,165.64
5157,165.64
5158,165.64
5159,165.64
5160,165.64
5161,165.64
5162,165.64
5163,165.64
5164,165.64
5165,165.64
5166,165.64
5167,165.64
5168,165.64
5169,165.64
5170,165.64
5171,165.64
5172,165.64
5173,165.64
5174,165.64
5175,165.64
5176,165.64
5177,165.64
5178,165.64
5179,165.64
5180,165.64
5181,165.64
5182,165.64
5183,165.64
5184,165.64
5185,165.64
5186,165.64
5187,165.64
5188,165.64
5189,165.64
5190,165.64
5191,165.64
5192,165.64
5193,165.64
5194,165.64
5195,165.64
5196,165.64
5197,165.64
5198,165.64
5199,165.64
5200,165.64
5201,165.64
5202,165.64
5203,165.64
5204,165.64
5205,165.64
5206,165.64
5207,165.64
5208,165.64
5209,165.64
5210,165.64
5211,165.64
5212,165.64
5213,165.64
5214,165.64
5215,165.64
5216,165.64
5217,165.64
5218,165.64
5219,165.64
5220,165.64
5221,165.64
5222,165.64
5223,165.64
5224,165.64
5225,165.64
5226,165.64
5227,165.64
5228,165.64
5229,165.64
5230,165.64
5231,165.64
5232,165.64
5233,165.64
5234,165.64
5235,165.64
5236,165.64
5237,165.64
5238,165.64
5239,165.64
5240,165.64
5241,165.64
5242,165.64
5243,165.64
5244,165.64
5245,165.64
5246,165.64
5247,165.64
5248,165.64
5249,165.64
5250,165.64
5251,165.64
5252,165.64
5253,165.64
5254,165.64
5255,165.64
5256,165.64
5257,165.64
5258,165.64
5259,165.64
5260,165.64
5261,165.64
5262,165.64
5263,165.64
5264,165.64
5265,165.64
5266,165.64
5267,165.64
5268,165.64
5269,165.64
5270,165.64
5271,165.64
5272,165.64
5273,165.64
5274,165.64
5275,165.64
5276,165.64
5277,165.64
5278,165.64
5279,165.64
5280,165.64
5281,165.64
5282,165.64
5283,165.64
5284,165.64
5285,165.64
5286,165.64
5287,165.64
5288,165.64
5289,165.64
5290,165.64
5291,165.64
5292,165.64
5293,165.64
5294,165.64
5295,165.64
5296,165.64
5297,165.64
5298,165.64
5299,165.64
5300,165.64
5301,165.64
5302,165.64
5303,165.64
5304,165.64
5305,165.64
5306,165.64
5307,165.64
5308,165.64
5309,165.64
5310,165.64
5311,165.64
5312,165.64
5313,165.64
5314,165.64
5315,165.64
5316,165.64
5317,165.64
5318,165.64
5319,165.64
5320,165.64
5321,165.64
5322,165.64
5323,165.64
5324,165.64
5325,165.64
5326,165.64
5327,165.64
5328,165.64
5329,165.64
5330,165.64
5331,165.64
5332,165.64
5333,165.64
5334,165.64
5335,165.64
5336,165.64
5337,165.64
5338,165.64
5339,165.64
5340,165.64
5341,165.64
5342,165.64
5343,165.64
5344,165.64
5345,165.64
5346,165.64
5347,165.64
5348,165.64
5349,165.64
5350,165.64
5351,165.64
5352,165.64
5353,165.64
5354,165.64
5355,165.64
5356,165.64
5357,165.64
5358,165.64
5359,165.64
5360,165.64
5361,165.64
5362,165.64
5363,165.64
5364,165.64
5365,165.64
5366,165.64
5367,165.64
5368,165.64
5369,165.64
5370,165.64
5371,165.64
5372,165.64
5373,165.64
5374,165.64
5375,165.64
5376,165.64
5377,165.64
5378,165.64
5379,165.64
5380,165.64
5381,165.64
5382,165.64
5383,165.64
5384,165.64
5385,165.64
5386,165.64
5387,165.64
5388,165.64
5389,165.64
5390,165.64
5391,165.64
5392,165.64
5393,165.64
5394,165.64
5395,165.64
5396,165.64
5397,165.64
5398,165.64
5399,165.64
5400,165.64
5401,165.64
5402,165.64
5403,165.64
5404,165.64
5405,165.64
5406,165.64
5407,165.64
5408,165.64
5409,165.64
5410,165.64
5411,165.64
5412,165.64
5413,165.64
5414,165.64
5415,165.64
5416,165.64
5417,165.64
5418,165.64
5419,165.64
5420,165.64
5421,165.64
5422,165.64
5423,165.64
5424,165.64
5425,165.64
5426,165.64
5427,165.64
5428,165.64
5429,165.64
5430,165.64
5431,165.64
5432,165.64
5433,165.64
5434,165.64
5435,165.64
5436,165.64
5437,165.64
5438,165.64
5439,165.64
5440,165.64
5441,165.64
5442,165.64
5443,165.64
5444,165.64
5445,165.64
5446,165.64
5447,165.64
5448,165.64
5449,165.64
5450,165.64
5451,165.64
5452,165.64
5453,165.64
5454,165.64
5455,165.64
5456,165.64
5457,165.64
5458,165.64
5459,165.64
5460,165.64
5461,165.64
5462,165.64
5463,165.64
5464,165.64
5465,165.64
5466,165.64
5467,165.64
5468,165.64
5469,165.64
5470,165.64
5471,165.64
5472,165.64
5473,165.64
5474,165.64
5475,165.64
5476,165.64
5477,165.64
5478,165.64
5479,165.64
5480,165.64
5481,165.64
5482,165.64
5483,165.64
5484,165.64
5485,165.64
5486,165.64
5487,165.64
5488,165.64
5489,165.64
5490,165.64
5491,165.64
5492,165.64
5493,165.64
5494,165.64
5495,165.64
5496,165.64
5497,165.64
5498,165.64
5499,165.64
5500,165.64
5501,165.64
5502,165.64
5503,165.64
5504,165.64
5505,165.64
5506,165.64
5507,165.64
5508,165.64
5509,165.64
5510,165.64
5511,165.64
5512,165.64
5513,165.64
5514,165.64
5515,165.64
5516,165.64
5517,165.64
5518,165.64
5519,165.64
5520,165.64
5521,165.64
5522,165.64
5523,165.64
5524,165.64
5525,165.64
5526,165.64
5527,165.64
5528,165.64
5529,165.64
5530,165.64
5531,165.64
5532,165.64
5533,165.64
5534,165.64
5535,165.64
5536,165.64
5537,165.64
5538,165.64
5539,165.64
5540,165.64
5541,165.64
5542,165.64
5543,165.64
5544,165.64
5545,165.64
5546,165.64
5547,165.64
5548,165.64
5549,165.64
5550,165.64
5551,165.64
5552,165.64
5553,165.64
5554,165.64
5555,165.64
5556,165.64
5557,165.64
5558,165.64
5559,165.64
5560,165.64
5561,165.64
5562,165.64
5563,165.64
5564,165.64
5565,165.64
5566,165.64
5567,165.64
5568,165.64
5569,165.64
5570,165.64
5571,165.64
5572,165.64
5573,165.64
5574,165.64
5575,165.64
5576,165.64
5577,165.64
5578,165.64
5579,165.64
5580,165.64
5581,165.64
5582,165.64
5583,165.64
5584,165.64
5585,165.64
5586,165.64
5587,165.64
5588,165.64
5589,165.64
5590,165.64
5591,165.64
5592,165.64
5593,165.64
5594,165.64
5595,165.64
5596,165.64
5597,165.64
5598,165.64
5599,165.64
5600,165.64
5601,165.64
5602,165.64
5603,165.64
5604,165.64
5605,165.64
5606,165.64
5607,165.64
5608,165.64
5609,165.64
5610,165.64
5611,165.64
5612,165.64
5613,165.64
5614,165.64
5615,165.64
5616,165.64
5617,165.64
5618,165.64
5619,165.64
5620,165.64
5621,165.64
5622,165.64
5623,165.64
5624,165.64
5625,165.64
5626,165.64
5627,165.64
5628,165.64
5629,165.64
5630,165.64
5631,165.64
5632,165.64
5633,165.64
5634,165.64
5635,165.64
5636,165.64
5637,165.64
5638,165.64
5639,165.64
5640,165.64
5641,165.64
5642,165.64
5643,165.64
5644,165.64
5645,165.64
5646,165.64
5647,165.64
5648,165.64
5649,165.64
5650,165.64
5651,165.64
5652,165.64
5653,165.64
5654,165.64
5655,165.64
5656,165.64
5657,165.64
5658,165.64
5659,165.64
5660,165.64
5661,165.64
5662,165.64
5663,165.64
5664,165.64
5665,165.64
5666,165.64
5667,165.64
5668,165.64
5669,165.64
5670,165.64
5671,165.64
5672,165.64
5673,165.64
5674,165.64
5675,165.64
5676,165.64
5677,165.64
5678,165.64
5679,165.64
5680,165.64
5681,165.64
5682,165.64
5683,165.64
5684,165.64
5685,165.64
5686,165.64
5687,165.64
5688,165.64
5689,165.64
5690,165.64
5691,165.64
5692,165.64
5693,165.64
5694,165.64
5695,165.64
5696,165.64
5697,165.64
5698,165.64
5699,165.64
5700,165.64
5701,165.64
5702,165.64
5703,165.64
5704,165.64
5705,165.64
5706,165.64
5707,165.64
5708,165.64
5709,165.64
5710,165.64
5711,165.64
5712,165.64
5713,165.64
5714,165.64
5715,165.64
5716,165.64
5717,165.64
5718,165.64
5719,165.64
5720,165.64
5721,165.64
5722,165.64
5723,165.64
5724,165.64
5725,165.64
5726,165.64
5727,165.64
5728,165.64
5729,165.64
5730,165.64
5731,165.64
5732,165.64
5733,165.64
5734,165.64
5735,165.64
5736,165.64
5737,165.64
5738,165.64
5739,165.64
5740,165.64
5741,165.64
5742,165.64
5743,165.64
5744,165.64
5745,165.64
5746,165.64
5747,165.64
5748,165.64
5749,165.64
5750,165.64
5751,165.64
5752,165.64
5753,165.64
5754,165.64
5755,165.64
5756,165.64
5757,165.64
5758,165.64
5759,165.64
5760,165.64
5761,165.64
5762,165.64
5763,165.64
5764,165.64
5765,165.64
5766,165.64
5767,165.64
5768,165.64
5769,165.64
5770,165.64
5771,165.64
5772,165.64
5773,165.64
5774,165.64
5775,165.64
5776,165.64
5777,165.64
5778,165.64
5779,165.64
5780,165.64
5781,165.64
5782,165.64
5783,165.64
5784,165.64
5785,165.64
5786,165.64
5787,165.64
5788,165.64
5789,165.64
5790,165.64
5791,165.64
5792,165.64
5793,165.64
5794,165.64
5795,165.64
5796,165.64
5797,165.64
5798,165.64
5799,165.64
5800,165.64
5801,165.64
5802,165.64
5803,165.64
5804,165.64
5805,165.64
5806,165.64
5807,165.64
5808,165.64
5809,165.64
5810,165.64
5811,165.64
5812,165.64
5813,165.64
5814,165.64
5815,165.64
5816,165.64
5817,165.64
5818,165.64
5819,165.64
5820,165.64
5821,165.64
5822,165.64
5823,165.64
5824,165.64
5825,165.64
5826,165.64
5827,165.64
5828,165.64
5829,165.64
5830,165.64
5831,165.64
5832,165.64
5833,165.64
5834,165.64
5835,165.64
5836,165.64
5837,165.64
5838,165.64
5839,165.64
5840,165.64
5841,165.64
5842,165.64
5843,165.64
5844,165.64
5845,165.64
5846,165.64
5847,165.64
5848,165.64
5849,165.64
5850,165.64
5851,165.64
5852,165.64
5853,165.64
5854,165.64
5855,165.64
5856,165.64
5857,165.64
5858,165.64
5859,165.64
5860,165.64
5861,165.64
5862,165.64
5863,165.64
5864,165.64
5865,165.64
5866,165.64
5867,165.64
5868,165.64
5869,165.64
5870,165.64
5871,165.64
5872,165.64
5873,165.64
5874,165.64
5875,165.64
5876,165.64
5877,165.64
5878,165.64
5879,165.64
5880,165.64
5881,165.64
5882,165.64
5883,165.64
5884,165.64
5885,165.64
5886,165.64
5887,165.64
5888,165.64
5889,165.64
5890,165.64
5891,165.64
5892,165.64
5893,165.64
5894,165.64
5895,165.64
5896,165.64
5897,165.64
5898,165.64
5899,165.64
5900,165.64
5901,165.64
5902,165.64
5903,165.64
5904,165.64
5905,165.64
5906,165.64
5907,165.64
5908,165.64
5909,165.64
5910,165.64
5911,165.64
5912,165.64
5913,165.64
5914,165.64
5915,165.64
5916,165.64
5917,165.64
5918,165.64
5919,165.64
5920,165.64
5921,165.64
5922,165.64
5923,165.64
5924,165.64
5925,165.64
5926,165.64
5927,165.64
5928,165.64
5929,165.64
5930,165.64
5931,165.64
5932,165.64
5933,165.64
5934,165.64
5935,165.64
5936,165.64
5937,165.64
5938,165.64
5939,165.64
5940,165.64
5941,165.64
5942,165.64
5943,165.64
5944,165.64
5945,165.64
5946,165.64
5947,165.64
5948,165.64
5949,165.64
5950,165.64
5951,165.64
5952,165.64
5953,165.64
5954,165.64
5955,165.64
5956,165.64
5957,165.64
5958,165.64
5959,165.64
5960,165.64
5961,165.64
5962,165.64
5963,165.64
5964,165.64
5965,165.64
5966,165.64
5967,165.64
5968,165.64
5969,165.64
5970,165.64
5971,165.64
5972,165.64
5973,165.64
5974,165.64
5975,165.64
5976,165.64
5977,165.64
5978,165.64
5979,165.64
5980,165.64
5981,165.64
5982,165.64
5983,165.64
5984,165.64
5985,165.64
5986,165.64
5987,165.64
5988,165.64
5989,165.64
5990,165.64
5991,165.64
5992,165.64
5993,165.64
5994,165.64
5995,165.64
5996,165.64
5997,165.64
5998,165.64
5999,165.64
6000,165.64
6001,165.64
6002,165.64
6003,165.64
6004,165.64
6005,165.64
6006,165.64
6007,165.64
6008,165.64
6009,165.64
6010,165.64
6011,165.64
6012,165.64
6013,165.64
6014,165.64
6015,165.64
6016,165.64
6017,165.64
6018,165.64
6019,165.64
6020,165.64
6021,165.64
6022,165.64
6023,165.64
6024,165.64
6025,165.64
6026,165.64
6027,165.64
6028,165.64
6029,165.64
6030,165.64
6031,165.64
6032,165.64
6033,165.64
6034,165.64
6035,165.64
6036,165.64
6037,165.64
6038,165.64
6039,165.64
6040,165.64
6041,165.64
6042,165.64
6043,165.64
6044,165.64
6045,165.64
6046,165.64
6047,165.64
6048,165.64
6049,165.64
6050,165.64
6051,165.64
6052,165.64
6053,165.64
6054,165.64
6055,165.64
6056,165.64
6057,165.64
6058,165.64
6059,165.64
6060,165.64
6061,165.64
6062,165.64
6063,165.64
6064,165.64
6065,165.64
6066,165.64
6067,165.64
6068,165.64
6069,165.64
6070,165.64
6071,165.64
6072,165.64
6073,165.64
6074,165.64
6075,165.64
6076,165.64
6077,165.64
6078,165.64
6079,165.64
6080,165.64
6081,165.64
6082,165.64
6083,165.64
6084,165.64
6085,165.64
6086,165.64
6087,165.64
6088,165.64
6089,165.64
6090,165.64
6091,165.64
6092,165.64
6093,165.64
6094,165.64
6095,165.64
6096,165.64
6097,165.64
6098,165.64
6099,165.64
6100,165.64
6101,165.64
6102,165.64
6103,165.64
6104,165.64
6105,165.64
6106,165.64
6107,165.64
6108,165.64
6109,165.64
6110,165.64
6111,165.64
6112,165.64
6113,165.64
6114,165.64
6115,165.64
6116,165.64
6117,165.64
6118,165.64
6119,165.64
6120,165.64
6121,165.64
6122,165.64
6123,165.64
6124,165.64
6125,165.64
6126,165.64
6127,165.64
6128,165.64
6129,165.64
6130,165.64
